,last_name_x, first_name_x,player_id,year_x,pa,bip,woba,est_woba,est_woba_minus_woba_diff,xWRAA,display_team_name,year_y,primary_pos_formatted,fielding_runs_prevented,outs_above_average,runs_extra_strikes,strike_rate,xDRAA,fg_id_x,full_name,Name,Team,Batting,Base Running,Fielding,Positional,Offense,Defense,League,Replacement,RAR,WAR,Dollars,fg_id_y,xWAR
342,Santana, Domingo,570267,2020,84,45,0.267,0.3,-0.033,-0.8506329113924058,Indians,2020.0,RF,-3.0,-3.0,,,-3.0,10348,Domingo Santana,Domingo Santana,Indians,-3.7,-0.7,1.3,-0.9,-4.4,0.4,1.0,2.7,-0.2,0.0,($0.2),10348.0,-0.26406400468899693
343,Hedges, Austin,595978,2020,83,52,0.22899999999999998,0.27,-0.040999999999999995,-2.9417721518987325,,,,,,0.0,49.4,0.0,12976,Austin Hedges,Austin Hedges,- - -,-5.9,-0.8,1.0,1.7,-6.7,2.7,0.4,2.7,-0.9,-0.1,($0.7),12976.0,0.0643054724628084
344,Trevino, Jose,624431,2020,83,64,0.29600000000000004,0.305,-0.009000000000000001,-0.49029535864978946,,,,,,0.0,49.0,0.0,16725,Jose Trevino,Jose Trevino,Rangers,-2.1,-0.1,0.4,1.0,-2.3,1.4,0.3,2.7,2.1,0.2,$1.7,16725.0,0.30272959162726504
345,Rios, Edwin,621458,2020,83,59,0.37799999999999995,0.382,-0.004,4.90295358649789,Dodgers,2020.0,3B,-1.0,-1.0,,,-1.0,18316,Edwin Rios,Edwin Rios,Dodgers,4.8,-0.6,-1.2,-0.2,4.2,-1.4,0.3,2.7,5.8,0.6,$4.5,18316.0,0.5646678278797139
346,Strange-Gordon, Dee,543829,2020,82,62,0.223,0.256,-0.033,-3.8751054852320665,Mariners,2020.0,2B,0.0,0.0,,,0.0,8203,Dee Strange-Gordon,,,,0.8,,-0.4,,,,,,-0.3,,,-0.07826398180213473
347,Locastro, Tim,641796,2020,82,56,0.37,0.335,0.035,1.5915611814346005,Diamondbacks,2020.0,CF,2.0,3.0,,,2.0,15124,Tim Locastro,Tim Locastro,Diamondbacks,3.6,1.2,-1.1,-0.5,4.9,-1.6,0.3,2.7,6.3,0.6,$4.9,15124.0,0.6771013816161368
348,Osuna, Jose,591741,2020,82,62,0.268,0.313,-0.045,0.06919831223628697,Pirates,2020.0,RF,-1.0,-1.0,,,-1.0,12937,Jose Osuna,Jose Osuna,Pirates,-3.2,-0.3,0.8,-1.2,-3.5,-0.4,1.0,2.7,-0.2,0.0,($0.2),12937.0,0.02330223075071042
349,Chirinos, Robinson,455139,2020,82,54,0.212,0.225,-0.013000000000000001,-6.020253164556961,,,,,,-1.0,46.6,-1.0,3142,Robinson Chirinos,Robinson Chirinos,- - -,-7.5,-2.4,-3.3,1.5,-9.9,-1.8,0.0,2.7,-9.1,-0.9,($7.1),3142.0,-0.5105872340220233
350,Vogt, Stephen,519390,2020,81,55,0.23199999999999998,0.252,-0.02,-4.10126582278481,,,,,,1.0,51.7,1.0,5000,Stephen Vogt,Stephen Vogt,Diamondbacks,-6.0,0.0,1.3,1.3,-6.1,2.6,0.3,2.6,-0.5,-0.1,($0.4),5000.0,0.08136195352449879
351,Leon, Sandy,506702,2020,81,45,0.256,0.289,-0.033,-1.5721518987341785,,,,,,0.0,49.8,0.0,5273,Sandy Leon,Sandy Leon,Indians,-4.4,-1.6,-0.6,1.5,-5.9,0.9,1.0,2.6,-1.5,-0.1,($1.1),5273.0,0.09391923071285038
352,Garver, Mitch,641598,2020,81,36,0.228,0.231,-0.003,-5.536708860759493,,,,,,0.0,46.3,0.0,15161,Mitch Garver,Mitch Garver,Twins,-5.9,-0.2,0.1,1.4,-6.1,1.5,1.0,2.6,-1.0,-0.1,($0.7),15161.0,-0.1652284994977423
353,Arauz, Jonathan,660620,2020,80,51,0.287,0.311,-0.024,-0.0675105485232068,Red Sox,2020.0,2B,-2.0,-3.0,,,-2.0,20275,Jonathan Arauz,Jonathan Arauz,Red Sox,-2.2,0.4,-0.3,0.2,-1.8,-0.1,-0.5,2.6,0.3,0.0,$0.2,20275.0,0.11065484195503679
354,Flowers, Tyler,452095,2020,80,35,0.298,0.275,0.023,-2.497890295358648,,,,,,1.0,49.0,1.0,9134,Tyler Flowers,Tyler Flowers,Braves,-1.4,0.0,1.7,1.6,-1.4,3.3,-0.5,2.6,4.0,0.4,$3.1,9134.0,0.26331193718598006
355,VanMeter, Josh,642165,2020,79,46,0.21899999999999997,0.28600000000000003,-0.067,-1.733333333333331,---,2020.0,2B,0.0,0.0,,,0.0,15170,Josh VanMeter,Josh VanMeter,- - -,-6.8,1.2,-1.7,-0.3,-5.7,-2.0,0.6,2.6,-4.5,-0.4,($3.5),15170.0,0.16916597011794912
356,Senzel, Nick,669222,2020,78,56,0.255,0.284,-0.028999999999999998,-1.843037974683546,Reds,2020.0,CF,0.0,0.0,,,0.0,19293,Nick Senzel,Nick Senzel,Reds,-4.4,-1.8,0.8,0.3,-6.1,1.1,1.0,2.5,-1.5,-0.1,($1.2),19293.0,-0.07808849757014912
357,Torrens, Luis,620443,2020,78,56,0.303,0.305,-0.002,-0.4607594936708865,,,,,,-2.0,46.1,-2.0,15905,Luis Torrens,Luis Torrens,- - -,-0.3,-1.1,-4.9,1.4,-1.4,-3.5,0.3,2.5,-2.1,-0.2,($1.6),15905.0,0.03689676609573879
358,Velazquez, Andrew,623205,2020,77,44,0.22699999999999998,0.23199999999999998,-0.005,-5.19831223628692,Orioles,2020.0,SS,-1.0,-1.0,,,-1.0,14196,Andrew Velazquez,Andrew Velazquez,Orioles,-5.8,0.1,0.6,0.8,-5.7,1.5,-0.5,2.5,-2.2,-0.2,($1.7),14196.0,-0.27142053968473634
359,Tejeda, Anderson,660731,2020,77,45,0.301,0.239,0.062,-4.7434599156118145,Rangers,2020.0,SS,1.0,1.0,,,1.0,"MLBID
660731.0    sa872474
660731.0       19909
Name: IDFANGRAPHS, dtype: object",Anderson Tejeda,Anderson Tejeda,Rangers,-1.6,-0.1,-0.2,0.7,-1.7,0.4,0.3,2.5,1.5,0.1,$1.2,19909.0,-0.06184532857064315
360,Arozarena, Randy,668227,2020,76,43,0.41600000000000004,0.355,0.061,2.7578059071729943,Rays,2020.0,LF,-2.0,-2.0,,,-2.0,19290,Randy Arozarena,Randy Arozarena,Rays,7.1,0.7,-0.7,-1.1,7.8,-1.7,-0.5,2.5,8.1,0.8,$6.3,19290.0,0.2755112195100802
361,Lowe, Nate,663993,2020,76,39,0.309,0.29100000000000004,0.018000000000000002,-1.3468354430379723,Rays,2020.0,1B,0.0,0.0,,,0.0,19566,Nate Lowe,Nate Lowe,Rays,0.1,0.2,0.4,-1.4,0.4,-0.9,-0.5,2.5,1.5,0.1,$1.1,19566.0,-0.006986480374277595
362,Dietrich, Derek,518618,2020,75,40,0.34600000000000003,0.36200000000000004,-0.016,3.164556962025319,Rangers,2020.0,1B,-2.0,-3.0,,,-2.0,10542,Derek Dietrich,Derek Dietrich,Rangers,1.3,-2.7,-0.7,-1.3,-1.4,-2.0,0.3,2.4,-0.7,-0.1,($0.5),10542.0,-0.038222950939879596
363,Diaz, Elias,553869,2020,73,53,0.27699999999999997,0.299,-0.022000000000000002,-0.8008438818565408,,,,,,0.0,47.2,0.0,11680,Elias Diaz,Elias Diaz,Rockies,-3.9,-1.0,-0.1,0.9,-4.9,0.8,0.3,2.4,-1.4,-0.1,($1.1),11680.0,0.1435964971519817
364,Smith, Dwight,596105,2020,72,45,0.285,0.254,0.031,-3.524050632911392,Orioles,2020.0,LF,-3.0,-3.0,,,-3.0,13473,Dwight Smith,,,,-0.3,,-1.1,,,,,,-0.2,,,-0.5426291930321907
365,Machin, Vimael,605353,2020,71,53,0.247,0.331,-0.084,1.1383966244725747,Athletics,2020.0,SS,0.0,0.0,,,0.0,17684,Vimael Machin,Vimael Machin,Athletics,-3.7,0.0,-1.1,-0.1,-3.6,-1.2,0.3,2.3,-2.3,-0.2,($1.8),17684.0,0.32586735063296723
366,Garcia, Greg,594824,2020,71,46,0.24,0.23199999999999998,0.008,-4.79324894514768,Padres,2020.0,2B,1.0,1.0,,,1.0,10951,Greg Garcia,Greg Garcia,Padres,-4.5,0.0,0.6,-0.8,-4.4,-0.2,0.3,2.3,-2.1,-0.2,($1.6),10951.0,-0.22185153378837633
367,Rojas, Josh,668942,2020,70,47,0.20600000000000002,0.26899999999999996,-0.063,-2.5400843881856563,Diamondbacks,2020.0,2B,1.0,1.0,,,1.0,19734,Josh Rojas,Josh Rojas,Diamondbacks,-6.8,0.9,0.6,-0.4,-5.9,0.2,0.2,2.3,-3.2,-0.3,($2.5),19734.0,0.12055254727982175
368,Farmer, Kyle,571657,2020,70,51,0.28600000000000003,0.335,-0.049,1.358649789029537,Reds,2020.0,SS,0.0,0.0,,,0.0,14813,Kyle Farmer,Kyle Farmer,Reds,-2.1,-0.2,0.4,0.6,-2.3,1.0,0.9,2.3,1.8,0.2,$1.4,14813.0,0.3927499969214472
369,Lux, Gavin,666158,2020,69,44,0.255,0.261,-0.006,-2.969620253164556,Dodgers,2020.0,2B,0.0,0.0,,,0.0,19955,Gavin Lux,Gavin Lux,Dodgers,-3.3,0.9,-2.0,0.1,-2.4,-1.9,0.2,2.2,-1.8,-0.2,($1.4),19955.0,0.026981096161584943
370,Riddle, JT,595375,2020,69,54,0.172,0.251,-0.079,-3.551898734177215,Pirates,2020.0,3B,-3.0,-3.0,,,-3.0,17642,JT Riddle,,,,-0.5,,0.1,,,,,,-0.8,,,-0.4575820706359893
371,Garcia, Jose,676480,2020,68,41,0.17600000000000002,0.213,-0.037000000000000005,-5.681012658227848,Reds,2020.0,SS,0.0,0.0,,,0.0,23378,Jose Garcia,,,,-0.3,,0.6,,,,,,-0.6,,,-0.30796912757719197
372,Mathis, Jeff,425772,2020,68,39,0.24100000000000002,0.268,-0.027000000000000003,-2.5248945147679316,,,,,,1.0,49.3,1.0,3448,Jeff Mathis,Jeff Mathis,Rangers,-4.9,0.6,1.5,1.6,-4.4,3.1,0.2,2.2,1.2,0.1,$0.9,3448.0,0.281032831522197
373,Guillorme, Luis,641645,2020,68,41,0.375,0.309,0.066,-0.17215189873417736,Mets,2020.0,2B,2.0,2.0,,,2.0,16451,Luis Guillorme,Luis Guillorme,Mets,3.8,-0.5,1.3,0.3,3.4,1.5,-0.4,2.2,6.7,0.7,$5.2,16451.0,0.3736940468532371
374,Dyson, Jarrod,502481,2020,66,51,0.19,0.22899999999999998,-0.039,-4.622784810126583,---,2020.0,CF,2.0,2.0,,,2.0,4866,Jarrod Dyson,Jarrod Dyson,- - -,-7.0,1.8,-1.1,0.0,-5.2,-1.1,0.8,2.1,-3.4,-0.3,($2.6),4866.0,0.12901747593026217
375,Espinal, Santiago,669289,2020,66,46,0.278,0.273,0.005,-2.172151898734176,Blue Jays,2020.0,SS,1.0,1.0,,,1.0,,Santiago Espinal,Santiago Espinal,Blue Jays,-1.9,1.0,0.8,0.8,-0.9,1.6,-0.4,2.1,2.5,0.2,$1.9,19997.0,0.2701021784582146
376,Andujar, Miguel,609280,2020,65,53,0.27,0.268,0.002,-2.4135021097046403,Yankees,2020.0,3B,-3.0,-4.0,,,-3.0,15878,Miguel Andujar,Miguel Andujar,Yankees,-2.3,0.3,-4.0,-0.9,-2.1,-4.9,-0.4,2.1,-5.3,-0.5,($4.1),15878.0,-0.37898515925714
377,Starling, Bubba,605490,2020,64,33,0.201,0.214,-0.013000000000000001,-5.29282700421941,Royals,2020.0,CF,1.0,2.0,,,1.0,13356,Bubba Starling,Bubba Starling,Royals,-6.2,0.2,-1.6,0.0,-6.1,-1.5,0.8,2.1,-4.8,-0.5,($3.7),13356.0,-0.19535266459983402
379,Santana, Danny,542454,2020,63,32,0.226,0.273,-0.047,-2.073417721518986,Rangers,2020.0,CF,2.0,2.0,,,2.0,10322,Danny Santana,Danny Santana,Rangers,-5.4,0.5,1.3,-0.8,-4.9,0.5,0.2,2.1,-2.1,-0.2,($1.7),10322.0,0.16321993676970617
380,Castro, Starlin,516770,2020,63,47,0.315,0.27699999999999997,0.038,-1.8607594936708876,Nationals,2020.0,2B,0.0,1.0,,,0.0,4579,Starlin Castro,Starlin Castro,Nationals,-0.3,0.8,-2.3,0.2,0.5,-2.1,-0.4,2.1,0.0,0.0,$0.0,4579.0,0.11582237091171146
381,Hechavarria, Adeiny,588751,2020,63,47,0.267,0.237,0.03,-3.987341772151899,Braves,2020.0,2B,0.0,0.0,,,0.0,10459,Adeiny Hechavarria,Adeiny Hechavarria,Braves,-2.8,0.4,-1.7,0.2,-2.3,-1.5,-0.4,2.1,-2.2,-0.2,($1.7),10459.0,-0.12990630818583876
382,Murphy, John Ryan,571974,2020,63,31,0.196,0.247,-0.051,-3.4556962025316453,,,,,,0.0,50.7,0.0,10346,John Ryan Murphy,John Ryan Murphy,Pirates,-6.4,0.4,0.8,1.4,-6.1,2.1,0.8,2.1,-1.1,-0.1,($0.9),10346.0,0.038508938810879155
383,Garcia, Leury,544725,2020,63,50,0.321,0.318,0.003,0.31898734177215216,White Sox,2020.0,SS,1.0,2.0,,,1.0,5913,Leury Garcia,Leury Garcia,White Sox,0.7,0.6,0.0,0.4,1.3,0.4,0.8,2.1,4.5,0.4,$3.5,5913.0,0.4250760993150415
384,Cervelli, Francisco,465041,2020,62,39,0.34600000000000003,0.34,0.006,1.4649789029535878,,,,,,0.0,47.6,0.0,5275,Francisco Cervelli,Francisco Cervelli,Marlins,1.9,-1.1,-0.4,1.1,0.8,0.7,-0.4,2.0,3.1,0.3,$2.4,5275.0,0.33885024498345473
386,Avila, Alex,488671,2020,62,27,0.3,0.31,-0.01,-0.10464135021097054,,,,,,0.0,46.8,0.0,7476,Alex Avila,Alex Avila,Twins,-0.7,-0.5,-0.4,1.2,-1.2,0.8,0.8,2.0,2.4,0.2,$1.8,7476.0,0.2542732898030853
387,Jeffers, Ryan,680777,2020,62,36,0.341,0.32799999999999996,0.013000000000000001,0.8371308016877614,,,,,,1.0,51.6,1.0,,Ryan Jeffers,Ryan Jeffers,Twins,1.5,-0.1,-0.7,1.3,1.4,0.5,0.8,2.0,4.7,0.5,$3.7,24618.0,0.4917535613357378
388,Pinder, Chad,640461,2020,61,43,0.294,0.319,-0.025,0.3603375527426163,Athletics,2020.0,2B,0.0,-1.0,,,0.0,15191,Chad Pinder,Chad Pinder,Athletics,-0.7,-0.7,0.2,0.1,-1.4,0.3,0.2,2.0,1.1,0.1,$0.8,15191.0,0.1698940938815502
389,Peterson, Jace,607054,2020,61,26,0.33899999999999997,0.33899999999999997,0.0,1.3898734177215173,Brewers,2020.0,RF,0.0,0.0,,,0.0,12325,Jace Peterson,Jace Peterson,Brewers,1.0,0.2,-2.7,-0.5,1.3,-3.2,0.7,2.0,0.7,0.1,$0.6,12325.0,0.2992012194387278
390,Gallagher, Cam,595956,2020,60,43,0.33899999999999997,0.29,0.049,-1.1139240506329124,,,,,,-1.0,48.9,-1.0,12981,Cam Gallagher,Cam Gallagher,Royals,1.2,0.4,-0.4,1.4,1.6,1.0,0.7,2.0,5.2,0.5,$4.1,12981.0,0.1595043449227542
391,Bemboom, Anthony,621532,2020,60,38,0.319,0.287,0.032,-1.2658227848101276,,,,,,2.0,48.4,2.0,13854,Anthony Bemboom,Anthony Bemboom,Angels,0.6,-1.2,1.0,1.2,-0.6,2.3,0.2,2.0,3.8,0.4,$3.0,13854.0,0.26143988915760974
392,Cameron, Daz,663662,2020,59,38,0.209,0.212,-0.003,-4.9789029535864975,Tigers,2020.0,RF,0.0,0.0,,,0.0,18353,Daz Cameron,Daz Cameron,Tigers,-5.3,0.1,0.2,-0.7,-5.3,-0.5,0.7,1.9,-3.1,-0.3,($2.4),18353.0,-0.355720776490628
393,Phillips, Brett,621433,2020,59,36,0.3,0.3,0.0,-0.5974683544303803,---,2020.0,CF,0.0,0.0,,,0.0,14735,Brett Phillips,Brett Phillips,- - -,-0.6,0.8,2.0,-0.5,0.2,1.5,0.3,1.9,3.9,0.4,$3.0,14735.0,0.15793751947865006
394,Diaz, Aledmys,649557,2020,59,46,0.302,0.28300000000000003,0.019,-1.4438818565400828,Astros,2020.0,2B,-2.0,-2.0,,,-2.0,15937,Aledmys Diaz,Aledmys Diaz,Astros,-0.2,0.3,-0.3,-0.2,0.0,-0.5,0.2,1.9,1.6,0.2,$1.3,15937.0,-0.1383485632007608
395,Lin, Tzu-Wei,624407,2020,57,38,0.158,0.193,-0.035,-5.724050632911392,Red Sox,2020.0,SS,-1.0,-1.0,,,-1.0,14678,Tzu-Wei Lin,Tzu-Wei Lin,Red Sox,-7.9,0.3,0.9,-0.1,-7.6,0.8,-0.3,1.9,-5.3,-0.5,($4.1),14678.0,-0.4539778539232789
396,Jay, Jon,445055,2020,57,41,0.196,0.266,-0.07,-2.2126582278481,Diamondbacks,2020.0,CF,0.0,0.0,,,0.0,5227,Jon Jay,Jon Jay,Diamondbacks,-6.0,0.5,-0.9,-0.5,-5.5,-1.4,0.2,1.9,-4.8,-0.5,($3.8),5227.0,-0.03466328428086582
397,Pence, Hunter,452254,2020,56,37,0.177,0.307,-0.13,-0.23628691983122385,Giants,2020.0,RF,-1.0,-2.0,,,-1.0,8252,Hunter Pence,Hunter Pence,Giants,-6.4,-0.5,0.2,-1.1,-6.9,-1.0,0.2,1.8,-5.9,-0.6,($4.6),8252.0,-0.09848301657049187
398,Aquino, Aristides,606157,2020,56,29,0.281,0.304,-0.023,-0.3780590717299581,Reds,2020.0,LF,0.0,0.0,,,0.0,15482,Aristides Aquino,Aristides Aquino,Reds,-1.9,0.6,-0.5,-1.0,-1.4,-1.4,0.7,1.8,-0.3,0.0,($0.2),15482.0,0.10169475507911577
399,Davis, Chris,448801,2020,55,35,0.151,0.182,-0.031,-6.033755274261603,Orioles,2020.0,1B,0.0,-1.0,,,0.0,9272,Chris Davis,Chris Davis,Orioles,-7.7,0.0,-1.3,-1.0,-7.7,-2.2,-0.3,1.8,-8.5,-0.8,($6.6),9272.0,-0.5098848984854102
400,Greiner, Grayson,606988,2020,55,31,0.217,0.261,-0.044000000000000004,-2.367088607594936,,,,,,-1.0,46.2,-1.0,17062,Grayson Greiner,Grayson Greiner,Tigers,-4.6,-0.3,-1.3,1.2,-4.9,-0.1,0.7,1.8,-2.5,-0.2,($2.0),17062.0,-0.06574303244119048
401,Beaty, Matt,607461,2020,54,36,0.275,0.26899999999999996,0.006,-1.9594936708860777,Dodgers,2020.0,1B,0.0,0.0,,,0.0,17710,Matt Beaty,Matt Beaty,Dodgers,-1.6,-0.6,0.1,-1.2,-2.3,-1.2,0.2,1.8,-1.5,-0.1,($1.2),17710.0,-0.19460617761819426
402,Vargas, Ildemaro,545121,2020,54,42,0.225,0.22699999999999998,-0.002,-3.873417721518988,---,2020.0,2B,-1.0,-2.0,,,-1.0,13324,Ildemaro Vargas,Ildemaro Vargas,- - -,-4.2,-0.1,-0.8,0.0,-4.3,-0.9,0.5,1.8,-3.0,-0.3,($2.3),13324.0,-0.3126692053008349
403,Nottingham, Jacob,641924,2020,54,28,0.308,0.289,0.019,-1.0481012658227857,,,,,,1.0,49.5,1.0,16448,Jacob Nottingham,Jacob Nottingham,Brewers,-0.5,0.4,0.5,1.1,-0.1,1.7,0.7,1.8,4.0,0.4,$3.1,16448.0,0.3122400006606709
404,Arroyo, Christian,624414,2020,54,39,0.31,0.285,0.025,-1.2303797468354443,Red Sox,2020.0,2B,-1.0,-1.0,,,-1.0,16434,Christian Arroyo,Christian Arroyo,- - -,-0.4,-0.2,0.1,0.2,-0.6,0.4,-0.3,1.8,1.2,0.1,$0.9,16434.0,-0.0458886203286948
405,Castro, Harold,605612,2020,54,38,0.363,0.321,0.042,0.41012658227848137,Tigers,2020.0,RF,-1.0,-1.0,,,-1.0,14691,Harold Castro,Harold Castro,Tigers,2.3,0.3,0.3,-0.3,2.6,-0.1,0.7,1.8,5.0,0.5,$3.9,14691.0,0.1136626662997749
406,Haggerty, Sam,664059,2020,54,34,0.306,0.299,0.006999999999999999,-0.5924050632911397,Mariners,2020.0,LF,-1.0,-1.0,,,-1.0,18054,Sam Haggerty,Sam Haggerty,Mariners,0.0,1.8,0.8,-0.6,1.7,0.3,0.2,1.8,3.9,0.4,$3.1,18054.0,0.1328679137643128
407,Heineman, Scott,595981,2020,54,41,0.19399999999999998,0.235,-0.040999999999999995,-3.5088607594936714,Rangers,2020.0,CF,2.0,2.0,,,2.0,14453,Scott Heineman,Scott Heineman,Rangers,-6.1,0.6,-0.7,-0.3,-5.5,-1.0,0.2,1.8,-4.6,-0.4,($3.6),14453.0,0.05346160213208837
408,Sierra, Magneuris,642423,2020,53,38,0.303,0.292,0.011000000000000001,-0.8945147679324903,Marlins,2020.0,CF,1.0,1.0,,,1.0,17023,Magneuris Sierra,Magneuris Sierra,Marlins,-0.4,1.6,2.7,-0.2,1.3,2.5,-0.3,1.7,5.2,0.5,$4.0,17023.0,0.3142844183295568
409,Estrada, Thairo,642731,2020,52,29,0.209,0.248,-0.039,-2.808438818565401,Yankees,2020.0,2B,-1.0,-1.0,,,-1.0,16426,Thairo Estrada,Thairo Estrada,Yankees,-4.6,0.9,0.0,0.2,-3.7,0.3,-0.3,1.7,-2.1,-0.2,($1.6),16426.0,-0.09871790087407302
410,Cron, C.J.,543068,2020,52,26,0.369,0.348,0.021,1.5797468354430368,Tigers,2020.0,1B,-1.0,-1.0,,,-1.0,12546,C.J. Cron,C.J. Cron,Tigers,2.5,-0.1,-0.7,-0.9,2.4,-1.6,0.6,1.7,3.1,0.3,$2.4,12546.0,0.12382495596393879
411,White, Eli,642201,2020,52,33,0.204,0.25,-0.046,-2.720675105485232,Rangers,2020.0,LF,0.0,0.0,,,0.0,,Eli White,Eli White,Rangers,-5.4,-0.6,1.0,-0.7,-6.0,0.3,0.2,1.7,-3.8,-0.4,($3.0),19346.0,-0.22634251543542602
412,Benintendi, Andrew,643217,2020,52,23,0.23800000000000002,0.272,-0.034,-1.7552742616033747,Red Sox,2020.0,LF,1.0,1.0,,,1.0,17901,Andrew Benintendi,Andrew Benintendi,Red Sox,-3.6,-0.6,-1.5,-0.5,-4.2,-2.1,-0.3,1.7,-4.9,-0.5,($3.8),17901.0,-0.015741382982415168
413,Adams, Matt,571431,2020,51,31,0.23600000000000002,0.25,-0.013999999999999999,-2.668354430379747,,,,,,,,0.0,9393,Matt Adams,Matt Adams,Braves,-3.6,-1.4,,-1.3,-5.0,-1.3,-0.3,1.7,-5.0,-0.5,($3.9),9393.0,-0.3605814884283579
414,Harrison, Monte,656509,2020,51,21,0.218,0.21899999999999997,-0.001,-4.002531645569621,Marlins,2020.0,CF,0.0,0.0,,,0.0,17216,Monte Harrison,Monte Harrison,Marlins,-4.0,1.7,-0.1,0.0,-2.4,-0.1,-0.3,1.7,-1.1,-0.1,($0.8),17216.0,-0.0624077104853385
415,Heineman, Tyler,623168,2020,50,38,0.24,0.253,-0.013000000000000001,-2.4894514767932487,,,,,,0.0,50.0,0.0,13897,Tyler Heineman,Tyler Heineman,Giants,-3.1,0.0,0.5,1.0,-3.1,1.5,0.2,1.6,0.2,0.0,$0.1,13897.0,0.013503043585616685
416,Zimmer, Bradley,605548,2020,50,24,0.294,0.27699999999999997,0.017,-1.476793248945149,Indians,2020.0,CF,-1.0,-1.0,,,-1.0,16221,Bradley Zimmer,Bradley Zimmer,Indians,-1.0,-0.1,-1.0,-0.3,-1.1,-1.4,0.6,1.6,-0.3,0.0,($0.2),16221.0,-0.12142613090882991
417,Drury, Brandon,592273,2020,49,38,0.16,0.262,-0.102,-2.0675105485232064,Blue Jays,2020.0,3B,0.0,0.0,,,0.0,11615,Brandon Drury,Brandon Drury,Blue Jays,-6.4,0.3,-0.6,0.2,-6.1,-0.3,-0.3,1.6,-5.1,-0.5,($4.0),11615.0,0.0027439629448105275
418,Wallach, Chad,595453,2020,48,33,0.27399999999999997,0.256,0.018000000000000002,-2.2683544303797465,,,,,,-1.0,45.8,-1.0,17161,Chad Wallach,Chad Wallach,Marlins,-1.5,0.2,0.1,1.0,-1.3,1.1,-0.3,1.6,1.0,0.1,$0.8,17161.0,-0.04913404495981419
419,Higashioka, Kyle,543309,2020,48,37,0.314,0.295,0.019,-0.6886075949367094,,,,,,1.0,50.1,1.0,5517,Kyle Higashioka,Kyle Higashioka,Yankees,0.1,0.5,2.3,0.8,0.6,3.1,-0.3,1.6,5.0,0.5,$3.9,5517.0,0.3087483549082112
420,Stevenson, Andrew,664057,2020,47,30,0.478,0.35600000000000004,0.122,1.7451476793248961,Nationals,2020.0,LF,0.0,0.0,,,0.0,17932,Andrew Stevenson,Andrew Stevenson,Nationals,6.3,0.5,0.9,-0.4,6.8,0.4,-0.3,1.5,8.5,0.8,$6.6,17932.0,0.32831550904581036
421,Mayfield, Jack,608686,2020,47,30,0.204,0.203,0.001,-4.323206751054851,Astros,2020.0,3B,2.0,2.0,,,2.0,15402,Jack Mayfield,Jack Mayfield,Astros,-4.1,-0.2,-0.1,0.2,-4.4,0.1,0.2,1.5,-2.6,-0.2,($2.0),15402.0,-0.0770875672408797
422,Smith, Mallex,605480,2020,47,32,0.155,0.182,-0.027000000000000003,-5.156118143459915,Mariners,2020.0,RF,-2.0,-2.0,,,-2.0,13608,Mallex Smith,Mallex Smith,Mariners,-6.1,0.6,-1.4,-0.5,-5.5,-1.9,0.2,1.5,-5.7,-0.6,($4.4),13608.0,-0.5373979535864413
423,Davidson, Matt,571602,2020,47,30,0.264,0.319,-0.055,0.277637130801688,,,,,,,,0.0,7226,Matt Davidson,Matt Davidson,Reds,-2.3,-0.4,,-1.2,-2.7,-1.2,0.6,1.5,-1.8,-0.2,($1.4),7226.0,0.02025184939562477
424,Garneau, Dustin,572863,2020,46,25,0.252,0.262,-0.01,-1.9409282700421937,,,,,,0.0,47.9,0.0,9433,Dustin Garneau,Dustin Garneau,Astros,-2.2,0.1,-0.7,0.9,-2.1,0.2,0.2,1.5,-0.2,0.0,($0.2),9433.0,0.054181902278070515
425,Munoz, Yairo,622168,2020,45,34,0.35200000000000004,0.278,0.07400000000000001,-1.291139240506328,Red Sox,2020.0,LF,0.0,0.0,,,0.0,16313,Yairo Munoz,Yairo Munoz,Red Sox,1.3,-0.3,0.8,-0.5,1.0,0.2,-0.3,1.5,2.4,0.2,$1.9,16313.0,-0.060851823250323345
426,Pina, Manny,444489,2020,45,28,0.32299999999999995,0.363,-0.04,1.9367088607594931,,,,,,1.0,54.0,1.0,2829,Manny Pina,Manny Pina,Brewers,0.2,0.0,3.4,0.8,0.1,4.3,0.5,1.5,6.4,0.6,$5.0,2829.0,0.5059491980748878
427,Evans, Phillip,595943,2020,45,32,0.40299999999999997,0.325,0.078,0.4936708860759498,Pirates,2020.0,3B,-1.0,-1.0,,,-1.0,,Phillip Evans,Phillip Evans,Pirates,3.4,-0.3,-1.0,0.0,3.1,-1.0,0.5,1.5,4.1,0.4,$3.2,12950.0,0.06410539582984373
428,McGuire, Reese,624512,2020,45,34,0.09,0.125,-0.035,-7.10126582278481,,,,,,-1.0,47.3,-1.0,15674,Reese McGuire,Reese McGuire,Blue Jays,-8.6,0.1,-0.4,1.0,-8.5,0.5,-0.3,1.5,-6.8,-0.7,($5.3),15674.0,-0.5383976880897011
429,Owings, Chris,572008,2020,44,30,0.321,0.245,0.076,-2.487763713080169,Rockies,2020.0,2B,-1.0,-1.0,,,-1.0,10030,Chris Owings,Chris Owings,Rockies,-0.7,0.6,-0.9,0.1,-0.1,-0.8,0.2,1.4,0.7,0.1,$0.5,10030.0,-0.13177093120525935
